Student_ID,University_Rating,School_Size,Region,Major_Category,GPA,Prior_Internships,Extra_Curricular_Activities,Networking_Events_Attended,Primary_Search_Platform,Months_Searching,Applications_Submitted,First_Round_Interviews,Second_Round_Interviews,Offer_Received,Time_to_Offer_Days,Offer_Salary,Company_Size_Offered,Role_Relevance,Accepted_Offer
STU_000223,Top-tier,Small,South,STEM,3.06,1,1,1,LinkedIn,10,108,2,2,1,84.0,94277.0,Enterprise,8.0,1.0
STU_000224,Mid-tier,Medium,West,Humanities,3.48,0,2,1,Handshake,3,21,1,1,0,,,,,
STU_000225,Mid-tier,Medium,West,Business,3.8,4,1,2,LinkedIn,2,16,2,1,1,41.0,92900.0,Enterprise,8.0,1.0
STU_000226,Mid-tier,Large,Midwest,Healthcare,3.08,0,1,4,Indeed,9,118,1,0,0,,,,,
STU_000227,Lower-tier,Medium,West,Business,3.3,0,0,3,Indeed,10,75,0,0,0,,,,,
STU_000228,Mid-tier,Large,South,STEM,3.77,0,1,4,LinkedIn,2,21,0,0,0,,,,,
STU_000229,Lower-tier,Small,Northeast,Humanities,3.38,1,4,3,Handshake,4,17,2,2,1,44.0,79559.0,Startup,10.0,1.0
STU_000230,Mid-tier,Large,Northeast,Business,2.69,0,0,7,LinkedIn,11,45,2,2,1,42.0,71020.0,Mid-Size,7.0,1.0
STU_000231,Lower-tier,Medium,Northeast,STEM,2.75,1,6,2,LinkedIn,2,26,2,2,1,80.0,93815.0,Enterprise,4.0,1.0
STU_000232,Mid-tier,Medium,South,STEM,3.31,1,2,7,Handshake,2,5,2,2,1,40.0,65295.0,Startup,6.0,1.0
STU_000233,Mid-tier,Medium,West,STEM,2.81,1,1,3,Handshake,8,41,5,2,0,,,,,
STU_000234,Mid-tier,Medium,South,STEM,3.23,1,1,0,Indeed,10,151,1,1,0,,,,,
STU_000235,Mid-tier,Large,South,STEM,3.85,0,3,5,Indeed,6,62,1,1,0,,,,,
STU_000236,Lower-tier,Small,Northeast,Healthcare,3.65,4,3,3,LinkedIn,2,17,2,2,1,81.0,96283.0,Enterprise,7.0,1.0
STU_000237,Mid-tier,Large,Northeast,Business,4.0,3,3,7,LinkedIn,7,74,2,2,1,81.0,92914.0,Enterprise,4.0,1.0
STU_000238,Top-tier,Large,Northeast,Business,3.01,0,1,2,LinkedIn,11,128,4,3,1,34.0,70146.0,Enterprise,8.0,1.0
STU_000239,Mid-tier,Large,Northeast,STEM,2.92,0,1,2,Indeed,1,6,0,0,0,,,,,
STU_000240,Mid-tier,Large,Northeast,Business,3.47,1,5,6,Indeed,5,62,1,0,0,,,,,
STU_000241,Lower-tier,Large,Northeast,Humanities,3.09,1,1,3,LinkedIn,4,32,0,0,0,,,,,
STU_000242,Lower-tier,Medium,Northeast,STEM,2.65,1,4,2,Indeed,3,50,0,0,0,,,,,
STU_000243,Lower-tier,Large,Northeast,Arts,2.87,3,4,3,Indeed,10,158,2,1,0,,,,,
STU_000244,Mid-tier,Small,West,Healthcare,3.22,2,2,6,Handshake,6,50,5,0,0,,,,,
STU_000245,Top-tier,Large,Northeast,STEM,3.39,0,0,2,LinkedIn,12,106,3,1,1,51.0,97653.0,Startup,10.0,1.0
STU_000246,Lower-tier,Small,Midwest,Arts,3.54,0,3,4,Indeed,4,44,0,0,0,,,,,
STU_000247,Mid-tier,Large,West,STEM,3.08,0,2,0,LinkedIn,11,152,4,0,0,,,,,
STU_000248,Lower-tier,Large,Midwest,Healthcare,3.3,0,3,3,Indeed,3,60,0,0,0,,,,,
STU_000249,Lower-tier,Small,Midwest,Business,3.33,2,0,1,LinkedIn,2,23,2,2,1,64.0,80652.0,Enterprise,8.0,1.0
STU_000250,Lower-tier,Large,West,STEM,3.03,1,2,1,LinkedIn,4,5,0,0,0,,,,,
STU_000251,Mid-tier,Large,South,Arts,2.86,2,3,4,LinkedIn,6,24,1,0,0,,,,,
STU_000252,Mid-tier,Medium,Northeast,STEM,3.06,0,5,4,Indeed,2,25,2,2,1,22.0,61071.0,Startup,6.0,1.0
STU_000253,Lower-tier,Small,West,Healthcare,3.44,0,2,3,LinkedIn,11,91,5,3,1,66.0,66711.0,Mid-Size,8.0,1.0
STU_000254,Mid-tier,Small,Midwest,Business,3.54,1,0,1,LinkedIn,8,80,5,5,1,87.0,74126.0,Enterprise,9.0,1.0
STU_000255,Mid-tier,Large,West,Healthcare,3.24,2,3,0,LinkedIn,12,72,2,0,0,,,,,
STU_000256,Mid-tier,Medium,South,Business,3.51,0,3,1,Indeed,3,47,1,1,0,,,,,
STU_000257,Lower-tier,Small,Midwest,STEM,2.25,4,3,1,Indeed,10,240,2,1,0,,,,,
STU_000258,Lower-tier,Medium,South,Arts,2.82,2,4,4,Indeed,1,19,1,0,0,,,,,
STU_000259,Mid-tier,Large,South,STEM,3.29,2,2,1,Indeed,5,87,3,2,1,16.0,74044.0,Startup,4.0,1.0
STU_000260,Top-tier,Large,Northeast,Healthcare,3.67,0,1,2,LinkedIn,8,92,4,4,1,45.0,86823.0,Mid-Size,9.0,1.0
STU_000261,Mid-tier,Large,West,Healthcare,3.44,1,2,7,Indeed,5,57,0,0,0,,,,,
STU_000262,Lower-tier,Large,South,Business,3.92,0,2,5,LinkedIn,5,52,2,1,1,41.0,76946.0,Mid-Size,5.0,0.0
STU_000263,Top-tier,Large,South,Business,3.65,1,3,1,LinkedIn,7,46,0,0,0,,,,,
STU_000264,Mid-tier,Small,Midwest,STEM,2.64,1,0,3,Indeed,11,42,0,0,0,,,,,
STU_000265,Lower-tier,Small,West,STEM,3.5,2,2,3,LinkedIn,6,67,2,1,1,37.0,90474.0,Enterprise,6.0,0.0
STU_000266,Lower-tier,Medium,West,STEM,2.82,0,3,2,LinkedIn,1,11,0,0,0,,,,,
STU_000267,Lower-tier,Medium,South,Healthcare,2.78,0,1,2,Indeed,7,101,3,0,0,,,,,
STU_000268,Lower-tier,Small,South,Healthcare,2.66,2,1,4,Handshake,4,30,2,1,0,,,,,
STU_000269,Mid-tier,Large,South,STEM,3.19,2,2,3,Indeed,8,114,6,2,1,25.0,73618.0,Startup,4.0,1.0
STU_000270,Mid-tier,Large,West,STEM,3.08,1,1,2,Handshake,11,36,2,0,0,,,,,
STU_000271,Lower-tier,Medium,South,Healthcare,2.94,3,2,3,Handshake,4,32,4,0,0,,,,,
STU_000272,Lower-tier,Medium,West,STEM,3.34,0,1,3,Indeed,10,151,5,2,0,,,,,
STU_000273,Lower-tier,Medium,Northeast,STEM,3.35,2,4,3,Indeed,2,20,0,0,0,,,,,
STU_000274,Lower-tier,Medium,South,STEM,3.09,1,1,5,Indeed,3,66,0,0,0,,,,,
STU_000275,Mid-tier,Medium,South,Humanities,3.09,2,1,5,LinkedIn,9,87,3,2,1,52.0,70809.0,Mid-Size,10.0,0.0
STU_000276,Mid-tier,Medium,South,Business,3.09,0,1,5,Handshake,8,5,0,0,0,,,,,
STU_000277,Lower-tier,Medium,Midwest,STEM,2.87,0,3,5,Indeed,3,15,0,0,0,,,,,
STU_000278,Mid-tier,Medium,South,Business,3.49,1,1,1,Indeed,9,156,8,8,1,34.0,74576.0,Startup,5.0,0.0
STU_000279,Lower-tier,Large,Northeast,STEM,3.32,0,1,2,Indeed,10,136,1,1,0,,,,,
STU_000280,Lower-tier,Medium,West,Business,3.24,2,3,1,Indeed,1,10,2,2,1,37.0,71725.0,Startup,2.0,0.0
STU_000281,Lower-tier,Medium,West,Business,3.45,0,1,4,Handshake,5,10,2,2,0,,,,,
STU_000282,Mid-tier,Medium,Midwest,STEM,3.07,0,2,4,Handshake,8,38,3,0,0,,,,,
STU_000283,Mid-tier,Small,South,Business,3.17,3,2,4,Indeed,7,122,3,0,0,,,,,
STU_000284,Top-tier,Large,South,Business,3.62,2,2,3,LinkedIn,3,34,1,0,0,,,,,
STU_000285,Mid-tier,Medium,South,Business,2.39,0,2,4,LinkedIn,4,49,3,1,0,,,,,
STU_000286,Top-tier,Small,South,STEM,2.64,2,1,3,LinkedIn,7,29,2,1,1,41.0,108310.0,Mid-Size,8.0,0.0
STU_000287,Mid-tier,Large,South,STEM,3.55,2,3,3,LinkedIn,2,7,2,1,1,35.0,105594.0,Mid-Size,6.0,1.0
STU_000288,Mid-tier,Small,Midwest,Business,3.32,1,4,4,LinkedIn,12,38,3,0,0,,,,,
STU_000289,Mid-tier,Medium,South,Healthcare,2.7,2,3,8,Handshake,3,6,2,1,0,,,,,
STU_000290,Mid-tier,Large,South,Healthcare,3.66,0,3,4,LinkedIn,10,106,2,2,1,62.0,72127.0,Enterprise,4.0,1.0
STU_000291,Top-tier,Large,West,Arts,3.56,1,0,2,LinkedIn,2,30,3,0,0,,,,,
STU_000292,Top-tier,Medium,South,STEM,3.25,2,2,5,Handshake,1,5,1,0,0,,,,,
STU_000293,Lower-tier,Medium,Midwest,Humanities,2.73,3,1,4,LinkedIn,12,48,2,2,1,37.0,78016.0,Startup,9.0,0.0
STU_000294,Mid-tier,Medium,West,Business,3.48,0,2,0,Handshake,2,16,2,1,1,57.0,82571.0,Mid-Size,8.0,0.0
STU_000295,Top-tier,Small,Northeast,Healthcare,3.16,3,1,1,Handshake,3,5,2,1,1,58.0,83398.0,Mid-Size,7.0,1.0
STU_000296,Mid-tier,Medium,Northeast,Arts,3.37,1,1,2,LinkedIn,7,50,2,0,0,,,,,
STU_000297,Lower-tier,Large,South,Business,2.79,0,5,5,Indeed,11,146,2,1,0,,,,,
STU_000298,Mid-tier,Small,West,STEM,2.94,0,1,3,Handshake,3,22,5,3,0,,,,,
STU_000299,Mid-tier,Medium,West,STEM,2.44,2,1,0,Handshake,11,66,3,1,0,,,,,
STU_000300,Top-tier,Large,Midwest,Healthcare,3.07,0,0,4,LinkedIn,9,96,3,0,0,,,,,
STU_000301,Top-tier,Medium,Northeast,Healthcare,3.42,2,2,4,LinkedIn,2,16,2,2,1,72.0,84003.0,Enterprise,6.0,0.0
STU_000302,Mid-tier,Large,Midwest,Humanities,2.49,0,4,0,Indeed,2,23,2,1,1,29.0,50261.0,Mid-Size,4.0,1.0
STU_000303,Mid-tier,Large,West,STEM,2.66,0,3,6,Handshake,2,5,0,0,0,,,,,
STU_000304,Mid-tier,Medium,South,STEM,2.79,2,5,2,Handshake,8,82,4,2,1,23.0,81630.0,Mid-Size,9.0,0.0
STU_000305,Lower-tier,Large,West,Humanities,3.35,0,0,1,Handshake,9,57,8,1,0,,,,,
STU_000306,Lower-tier,Large,West,Business,2.95,0,7,1,Handshake,10,35,2,1,1,43.0,62804.0,Mid-Size,9.0,1.0
STU_000307,Mid-tier,Large,South,STEM,3.45,0,3,4,Handshake,11,44,2,0,0,,,,,
STU_000308,Mid-tier,Medium,Northeast,STEM,3.03,2,2,2,Handshake,3,5,2,1,1,28.0,82245.0,Enterprise,9.0,1.0
STU_000309,Lower-tier,Large,Midwest,Business,3.55,3,4,2,Indeed,8,78,1,1,0,,,,,
STU_000310,Mid-tier,Large,Northeast,Business,3.16,0,1,1,Indeed,3,27,1,0,0,,,,,
STU_000311,Mid-tier,Medium,Midwest,Business,2.59,0,3,4,LinkedIn,3,19,1,0,0,,,,,
STU_000312,Top-tier,Large,Midwest,Humanities,2.41,4,1,4,Handshake,7,10,2,2,0,,,,,
STU_000313,Top-tier,Large,Midwest,STEM,3.03,0,4,1,Handshake,7,47,2,1,0,,,,,
STU_000314,Lower-tier,Large,South,Arts,4.0,0,3,3,Indeed,10,118,1,0,0,,,,,
STU_000315,Lower-tier,Large,Northeast,STEM,3.33,1,3,2,Indeed,9,96,4,1,1,29.0,80340.0,Mid-Size,5.0,0.0
STU_000316,Lower-tier,Large,Midwest,Healthcare,2.99,1,1,3,Handshake,11,56,5,4,0,,,,,
STU_000317,Mid-tier,Medium,South,STEM,3.19,0,3,1,Handshake,5,39,0,0,0,,,,,
STU_000318,Mid-tier,Medium,South,STEM,2.86,2,2,4,Handshake,12,80,6,3,0,,,,,
STU_000319,Mid-tier,Medium,Northeast,Business,4.0,0,2,2,LinkedIn,8,57,0,0,0,,,,,
STU_000320,Mid-tier,Large,Northeast,Humanities,3.04,0,1,5,Handshake,9,51,4,2,0,,,,,
STU_000321,Mid-tier,Large,Midwest,Healthcare,3.15,0,1,2,Indeed,10,231,1,1,0,,,,,
STU_000322,Lower-tier,Medium,South,Business,2.76,2,6,2,Handshake,3,17,3,0,0,,,,,
STU_000323,Lower-tier,Small,Midwest,STEM,2.77,0,4,3,LinkedIn,5,18,2,1,0,,,,,
STU_000324,Mid-tier,Large,West,STEM,3.1,0,5,7,Indeed,3,24,0,0,0,,,,,
STU_000325,Lower-tier,Medium,Northeast,Arts,3.88,2,3,2,Handshake,5,25,0,0,0,,,,,
STU_000326,Lower-tier,Large,Northeast,Healthcare,2.73,1,1,3,Indeed,3,44,1,1,0,,,,,
STU_000327,Mid-tier,Medium,Midwest,STEM,3.44,2,2,2,Handshake,4,23,3,0,0,,,,,
STU_000328,Mid-tier,Large,South,Healthcare,4.0,3,3,4,LinkedIn,11,58,2,1,1,40.0,86819.0,Enterprise,7.0,1.0
STU_000329,Mid-tier,Medium,Northeast,Humanities,2.92,0,1,2,Indeed,12,158,2,2,0,,,,,
STU_000330,Mid-tier,Small,Midwest,Business,4.0,2,3,2,LinkedIn,8,81,5,1,1,60.0,87425.0,Mid-Size,8.0,1.0
STU_000331,Mid-tier,Small,Northeast,Arts,3.2,3,2,4,Handshake,6,5,2,2,1,35.0,69118.0,Mid-Size,5.0,1.0
STU_000332,Lower-tier,Large,West,Business,3.04,1,1,4,LinkedIn,8,65,3,1,1,46.0,88150.0,Startup,4.0,0.0
STU_000333,Top-tier,Medium,South,Humanities,3.16,2,4,2,LinkedIn,4,38,3,1,0,,,,,
STU_000334,Top-tier,Medium,West,Business,3.41,1,3,1,Handshake,12,60,2,2,1,41.0,85015.0,Enterprise,6.0,1.0
STU_000335,Top-tier,Medium,Midwest,Business,4.0,1,4,1,Handshake,5,32,2,0,0,,,,,
STU_000336,Top-tier,Large,Midwest,Humanities,4.0,0,6,0,LinkedIn,12,146,6,5,1,64.0,75527.0,Mid-Size,7.0,1.0
STU_000337,Lower-tier,Medium,South,Business,3.04,0,1,2,Indeed,10,200,3,0,0,,,,,
STU_000338,Lower-tier,Medium,Northeast,Humanities,2.63,1,1,3,Handshake,2,8,0,0,0,,,,,
STU_000339,Mid-tier,Small,Midwest,STEM,3.02,4,1,4,Handshake,6,56,2,0,0,,,,,
STU_000340,Top-tier,Large,Northeast,STEM,2.8,2,1,0,LinkedIn,3,14,0,0,0,,,,,
STU_000341,Mid-tier,Large,South,STEM,2.76,1,1,2,LinkedIn,4,52,5,1,0,,,,,
STU_000342,Mid-tier,Large,Midwest,Business,2.79,0,2,4,LinkedIn,4,33,2,0,0,,,,,
STU_000343,Mid-tier,Large,West,Business,3.06,1,1,4,LinkedIn,4,25,2,1,0,,,,,
STU_000344,Mid-tier,Large,South,STEM,3.33,2,0,2,LinkedIn,11,111,3,1,1,71.0,94033.0,Mid-Size,4.0,1.0
STU_000345,Mid-tier,Small,West,STEM,2.91,1,2,2,Handshake,9,57,3,0,0,,,,,
STU_000346,Mid-tier,Large,Northeast,STEM,3.12,1,3,4,Handshake,8,60,6,2,0,,,,,
STU_000347,Mid-tier,Small,Northeast,Business,3.21,0,1,1,Handshake,10,25,2,0,0,,,,,
STU_000348,Top-tier,Medium,Midwest,Humanities,2.95,0,2,5,Handshake,10,36,2,2,1,57.0,57392.0,Enterprise,8.0,1.0
STU_000349,Mid-tier,Medium,Midwest,Healthcare,3.31,1,4,2,Handshake,6,48,5,2,0,,,,,
STU_000350,Mid-tier,Large,South,STEM,3.15,2,2,4,Indeed,10,165,0,0,0,,,,,
STU_000351,Mid-tier,Large,Midwest,STEM,3.39,2,4,2,Handshake,11,69,9,1,0,,,,,
STU_000352,Lower-tier,Medium,Midwest,STEM,2.78,0,5,0,LinkedIn,9,54,2,2,1,63.0,64864.0,Mid-Size,5.0,1.0
STU_000353,Lower-tier,Large,West,STEM,3.3,0,1,4,Handshake,1,5,1,0,0,,,,,
STU_000354,Mid-tier,Small,Midwest,Healthcare,3.04,1,3,1,Handshake,1,5,0,0,0,,,,,
STU_000355,Top-tier,Large,West,Humanities,3.19,2,3,2,LinkedIn,9,51,2,1,1,75.0,77727.0,Enterprise,8.0,1.0
STU_000356,Mid-tier,Large,Midwest,Business,2.77,1,4,2,Indeed,8,162,6,3,0,,,,,
STU_000357,Top-tier,Large,Midwest,Business,3.91,2,5,1,Indeed,8,58,0,0,0,,,,,
STU_000358,Mid-tier,Large,Midwest,STEM,3.0,2,0,2,Indeed,10,116,2,0,0,,,,,
STU_000359,Lower-tier,Large,Northeast,Arts,3.6,0,2,4,Indeed,5,76,1,0,0,,,,,
STU_000360,Mid-tier,Medium,South,Business,3.21,0,2,2,LinkedIn,1,8,0,0,0,,,,,
STU_000361,Mid-tier,Large,Midwest,STEM,3.88,1,3,3,Indeed,9,106,6,6,1,40.0,84516.0,Enterprise,2.0,1.0
STU_000362,Mid-tier,Medium,Northeast,Business,3.44,2,2,3,LinkedIn,4,59,2,2,1,77.0,85934.0,Mid-Size,4.0,1.0
STU_000363,Mid-tier,Small,South,STEM,3.56,0,2,2,Indeed,6,73,4,4,1,33.0,71697.0,Startup,4.0,1.0
STU_000364,Mid-tier,Small,Midwest,STEM,3.05,0,3,2,Handshake,3,14,2,2,1,49.0,86723.0,Enterprise,7.0,0.0
STU_000365,Lower-tier,Large,West,STEM,3.37,2,2,3,Handshake,12,64,3,2,0,,,,,
STU_000366,Mid-tier,Medium,Midwest,Healthcare,3.97,1,2,3,Handshake,3,16,2,2,1,41.0,51862.0,Mid-Size,9.0,1.0
STU_000367,Lower-tier,Medium,South,STEM,3.25,2,2,1,Indeed,10,113,2,0,0,,,,,
STU_000368,Lower-tier,Medium,Midwest,Business,2.58,1,1,1,Indeed,6,142,2,1,0,,,,,
STU_000369,Mid-tier,Medium,West,Healthcare,2.82,0,1,3,Handshake,5,27,2,1,0,,,,,
STU_000370,Top-tier,Large,South,Business,2.83,5,3,3,LinkedIn,2,13,2,1,1,78.0,100623.0,Mid-Size,8.0,1.0
STU_000371,Top-tier,Medium,Northeast,Business,3.15,3,1,5,LinkedIn,4,54,3,2,0,,,,,
STU_000372,Top-tier,Large,Northeast,Business,2.78,2,1,0,Handshake,10,81,8,4,0,,,,,
STU_000373,Top-tier,Medium,Northeast,STEM,3.52,3,2,0,LinkedIn,11,100,4,4,1,46.0,112183.0,Enterprise,8.0,0.0
STU_000374,Lower-tier,Small,Midwest,STEM,2.2,1,2,3,Handshake,8,18,1,1,0,,,,,
STU_000375,Top-tier,Large,Midwest,STEM,3.76,0,2,2,LinkedIn,6,76,3,0,0,,,,,
STU_000376,Mid-tier,Medium,Midwest,STEM,3.08,1,1,0,LinkedIn,8,101,3,1,0,,,,,
STU_000377,Lower-tier,Large,West,Business,2.8,2,4,1,Handshake,7,18,2,2,1,48.0,67690.0,Mid-Size,7.0,1.0
STU_000378,Top-tier,Medium,Midwest,STEM,2.68,0,1,3,Handshake,6,14,0,0,0,,,,,
STU_000379,Lower-tier,Large,Northeast,Healthcare,2.88,0,5,2,Handshake,3,6,1,0,0,,,,,
STU_000380,Mid-tier,Small,Northeast,STEM,2.95,1,1,5,Handshake,5,45,2,1,0,,,,,
STU_000381,Top-tier,Small,Northeast,STEM,3.16,2,2,3,LinkedIn,2,16,2,1,1,35.0,101005.0,Enterprise,6.0,1.0
STU_000382,Lower-tier,Large,South,Humanities,3.24,1,0,1,Indeed,12,200,0,0,0,,,,,
STU_000383,Mid-tier,Small,West,Healthcare,3.44,0,4,3,Handshake,2,18,2,0,0,,,,,
STU_000384,Lower-tier,Medium,Midwest,Business,3.06,1,1,4,Handshake,5,39,2,1,1,33.0,77095.0,Enterprise,5.0,1.0
STU_000385,Lower-tier,Small,West,Business,3.08,2,1,6,Indeed,2,22,0,0,0,,,,,
STU_000386,Lower-tier,Medium,Northeast,Humanities,3.03,2,0,2,Indeed,6,83,0,0,0,,,,,
STU_000387,Mid-tier,Small,South,Healthcare,2.62,0,2,2,Handshake,8,48,4,0,0,,,,,
STU_000388,Mid-tier,Large,South,Healthcare,3.72,0,1,2,LinkedIn,8,73,2,1,0,,,,,
STU_000389,Lower-tier,Medium,West,Healthcare,3.29,1,2,5,LinkedIn,1,5,0,0,0,,,,,
STU_000390,Lower-tier,Medium,Northeast,Humanities,3.51,0,1,2,Handshake,7,54,6,2,0,,,,,
STU_000391,Lower-tier,Medium,South,STEM,3.07,0,3,4,Handshake,1,5,0,0,0,,,,,
STU_000392,Mid-tier,Small,South,Business,3.56,3,0,2,LinkedIn,5,54,3,3,1,89.0,83824.0,Enterprise,9.0,0.0
STU_000393,Mid-tier,Medium,Midwest,Business,2.95,1,3,4,LinkedIn,12,102,3,1,1,47.0,86142.0,Mid-Size,7.0,1.0
STU_000394,Lower-tier,Medium,South,STEM,3.45,1,1,4,Handshake,1,5,2,0,0,,,,,
STU_000395,Mid-tier,Medium,Midwest,STEM,3.37,1,0,3,Handshake,4,22,1,1,0,,,,,
STU_000396,Lower-tier,Large,South,Humanities,2.71,1,5,2,LinkedIn,9,57,4,3,0,,,,,
STU_000397,Lower-tier,Small,Midwest,Healthcare,3.75,1,0,1,Handshake,6,18,2,1,0,,,,,
STU_000398,Mid-tier,Medium,Midwest,Arts,3.06,0,3,2,Handshake,4,8,0,0,0,,,,,
STU_000399,Lower-tier,Medium,South,STEM,3.78,1,1,4,Handshake,1,5,0,0,0,,,,,
STU_000400,Lower-tier,Medium,Midwest,Healthcare,2.89,0,1,5,LinkedIn,11,88,4,0,0,,,,,
STU_000401,Top-tier,Small,South,STEM,3.0,4,2,3,LinkedIn,8,38,1,1,0,,,,,
STU_000402,Lower-tier,Large,West,Healthcare,3.57,0,3,2,Indeed,11,122,0,0,0,,,,,
STU_000403,Mid-tier,Large,South,Business,2.95,0,2,1,Handshake,7,33,4,1,0,,,,,
STU_000404,Lower-tier,Large,Midwest,Healthcare,2.84,3,2,2,Indeed,8,184,0,0,0,,,,,
STU_000405,Mid-tier,Medium,West,STEM,3.29,1,0,3,LinkedIn,9,91,4,2,1,51.0,88798.0,Startup,5.0,0.0
STU_000406,Lower-tier,Small,Northeast,Business,4.0,0,5,4,LinkedIn,8,50,2,0,0,,,,,
STU_000407,Mid-tier,Large,South,Humanities,3.29,1,2,3,Handshake,6,10,0,0,0,,,,,
STU_000408,Top-tier,Large,Northeast,Humanities,3.35,0,0,6,LinkedIn,9,147,3,0,0,,,,,
STU_000409,Lower-tier,Large,Midwest,Humanities,3.02,0,5,4,LinkedIn,2,23,0,0,0,,,,,
STU_000410,Top-tier,Small,Northeast,STEM,3.97,2,7,3,LinkedIn,9,93,6,1,0,,,,,
STU_000411,Mid-tier,Large,Midwest,STEM,3.16,1,2,1,Indeed,9,84,1,0,0,,,,,
STU_000412,Lower-tier,Small,Northeast,STEM,2.87,0,3,2,Handshake,9,46,2,1,1,25.0,72237.0,Mid-Size,8.0,1.0
STU_000413,Lower-tier,Large,South,Humanities,3.17,2,0,2,LinkedIn,10,75,1,1,0,,,,,
STU_000414,Mid-tier,Medium,West,Business,3.61,1,2,3,Handshake,9,75,6,3,0,,,,,
STU_000415,Mid-tier,Medium,West,Humanities,3.43,0,4,3,LinkedIn,7,39,2,2,1,85.0,67105.0,Startup,8.0,1.0
STU_000416,Mid-tier,Large,South,Arts,3.2,0,2,2,LinkedIn,2,12,0,0,0,,,,,
STU_000417,Mid-tier,Medium,South,STEM,3.22,0,1,0,Indeed,5,80,0,0,0,,,,,
STU_000418,Mid-tier,Large,Northeast,Business,3.25,2,7,3,LinkedIn,11,93,5,3,0,,,,,
STU_000419,Lower-tier,Small,South,STEM,3.16,2,1,6,Handshake,12,96,4,4,1,54.0,89211.0,Mid-Size,7.0,0.0
STU_000420,Lower-tier,Medium,Northeast,Business,2.87,1,2,3,Indeed,5,49,3,1,1,42.0,56041.0,Startup,7.0,0.0
STU_000421,Lower-tier,Small,Northeast,Business,3.13,1,2,1,Handshake,11,80,7,2,0,,,,,
STU_000422,Lower-tier,Medium,Northeast,Humanities,3.9,1,1,2,Handshake,6,35,2,2,1,27.0,56690.0,Mid-Size,6.0,1.0
STU_000423,Top-tier,Large,Midwest,Business,3.48,2,3,4,Handshake,1,5,2,2,1,59.0,77362.0,Mid-Size,8.0,1.0
STU_000424,Mid-tier,Medium,West,Humanities,3.28,0,0,2,Indeed,7,114,1,0,0,,,,,
STU_000425,Top-tier,Medium,West,STEM,3.58,2,0,6,LinkedIn,7,117,2,1,1,30.0,94732.0,Mid-Size,3.0,1.0
STU_000426,Mid-tier,Large,West,Humanities,4.0,4,3,2,LinkedIn,11,51,2,1,1,68.0,78512.0,Enterprise,7.0,1.0
STU_000427,Mid-tier,Medium,South,STEM,3.7,2,1,3,Indeed,8,110,1,0,0,,,,,
STU_000428,Lower-tier,Medium,West,Business,3.31,2,4,5,Indeed,2,28,0,0,0,,,,,
STU_000429,Mid-tier,Large,Northeast,Business,3.5,0,2,2,Handshake,4,15,2,1,0,,,,,
STU_000430,Top-tier,Medium,South,STEM,3.15,0,2,3,LinkedIn,5,48,2,0,0,,,,,
STU_000431,Top-tier,Large,Northeast,STEM,3.37,2,3,3,Handshake,5,8,2,1,0,,,,,
STU_000432,Lower-tier,Medium,Midwest,Arts,2.9,1,2,6,Indeed,3,45,0,0,0,,,,,
STU_000433,Mid-tier,Large,South,Humanities,3.65,1,4,2,LinkedIn,9,63,3,0,0,,,,,
STU_000434,Top-tier,Large,South,Humanities,4.0,2,0,4,Handshake,9,33,2,1,1,56.0,84923.0,Startup,8.0,1.0
STU_000435,Top-tier,Large,Midwest,Healthcare,2.85,1,3,4,LinkedIn,7,32,4,1,0,,,,,
STU_000436,Lower-tier,Medium,Northeast,Healthcare,3.43,2,2,5,Handshake,10,5,0,0,0,,,,,
STU_000437,Top-tier,Large,South,STEM,3.54,3,3,0,Handshake,2,5,1,1,0,,,,,
STU_000438,Lower-tier,Large,Midwest,Business,3.01,1,3,3,LinkedIn,12,36,1,0,0,,,,,
STU_000439,Lower-tier,Medium,Northeast,STEM,4.0,1,1,2,Indeed,11,258,2,0,0,,,,,
STU_000440,Top-tier,Small,West,STEM,3.07,0,0,2,LinkedIn,2,14,0,0,0,,,,,
STU_000441,Top-tier,Medium,Midwest,Business,3.58,1,1,4,LinkedIn,7,107,6,1,1,35.0,88824.0,Enterprise,6.0,0.0
STU_000442,Lower-tier,Medium,West,Arts,2.9,1,2,1,LinkedIn,8,82,0,0,0,,,,,
STU_000443,Mid-tier,Medium,Northeast,Humanities,3.17,3,0,1,LinkedIn,6,36,2,1,1,79.0,64083.0,Enterprise,5.0,1.0
STU_000444,Mid-tier,Large,Midwest,Business,3.2,1,1,2,Handshake,9,54,3,0,0,,,,,
STU_000445,Lower-tier,Medium,West,Business,3.44,3,2,2,LinkedIn,7,45,2,1,1,89.0,75550.0,Mid-Size,8.0,1.0
STU_000446,Lower-tier,Medium,Midwest,Humanities,3.33,0,2,4,Indeed,2,33,0,0,0,,,,,
STU_000447,Lower-tier,Large,Northeast,STEM,3.63,0,4,4,Handshake,12,32,0,0,0,,,,,
STU_000448,Lower-tier,Small,Northeast,STEM,2.96,0,1,2,Handshake,1,5,0,0,0,,,,,
STU_000449,Mid-tier,Large,Midwest,STEM,3.51,1,0,3,LinkedIn,7,71,4,2,1,36.0,94617.0,Mid-Size,7.0,1.0
STU_000450,Top-tier,Large,West,Business,3.2,3,2,5,Indeed,11,161,4,0,0,,,,,
STU_000451,Lower-tier,Large,South,Business,3.38,2,0,5,Handshake,8,54,2,1,1,39.0,72382.0,Mid-Size,9.0,1.0
